ID,Header Size,Payload Size,Packet Size,Average Packet Size,Average Payload Size,Average Header Size,Throughput,
141,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
142,32,46,112,2810.0,2745.0,31.0,59.39810693548276,
143,32,115,181,2810.0,2745.0,31.0,59.39810693548276,
144,32,97,163,2810.0,2745.0,31.0,59.39810693548276,
145,32,246,312,2810.0,2745.0,31.0,59.39810693548276,
146,32,56,122,2810.0,2745.0,31.0,59.39810693548276,
147,32,42,108,2810.0,2745.0,31.0,59.39810693548276,
148,32,38,104,2810.0,2745.0,31.0,59.39810693548276,
149,32,334,400,2810.0,2745.0,31.0,59.39810693548276,
150,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
151,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
152,32,270,336,2810.0,2745.0,31.0,59.39810693548276,
153,32,95,161,2810.0,2745.0,31.0,59.39810693548276,
154,32,38,104,2810.0,2745.0,31.0,59.39810693548276,
155,32,46,112,2810.0,2745.0,31.0,59.39810693548276,
156,32,95,161,2810.0,2745.0,31.0,59.39810693548276,
157,32,38,104,2810.0,2745.0,31.0,59.39810693548276,
158,32,46,112,2810.0,2745.0,31.0,59.39810693548276,
159,32,158,224,2810.0,2745.0,31.0,59.39810693548276,
160,32,616,682,2810.0,2745.0,31.0,59.39810693548276,
161,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
162,32,46,112,2810.0,2745.0,31.0,59.39810693548276,
163,32,133,199,2810.0,2745.0,31.0,59.39810693548276,
164,32,222,288,2810.0,2745.0,31.0,59.39810693548276,
165,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
166,32,2748,2814,2810.0,2745.0,31.0,59.39810693548276,
167,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
168,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
169,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
170,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
171,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
172,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
173,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
174,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
175,32,1289,1355,2810.0,2745.0,31.0,59.39810693548276,
176,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
177,32,46,112,2810.0,2745.0,31.0,59.39810693548276,
178,32,133,199,2810.0,2745.0,31.0,59.39810693548276,
179,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
180,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
181,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
182,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
183,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
184,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
185,32,46,112,2810.0,2745.0,31.0,59.39810693548276,
186,32,2748,2814,2810.0,2745.0,31.0,59.39810693548276,
187,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
188,32,9618,9684,2810.0,2745.0,31.0,59.39810693548276,
189,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
190,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
191,32,2748,2814,2810.0,2745.0,31.0,59.39810693548276,
192,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
193,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
194,32,8244,8310,2810.0,2745.0,31.0,59.39810693548276,
195,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
196,32,105,171,2810.0,2745.0,31.0,59.39810693548276,
197,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
198,32,46,112,2810.0,2745.0,31.0,59.39810693548276,
200,32,507,573,2810.0,2745.0,31.0,59.39810693548276,
202,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
207,32,515,581,2810.0,2745.0,31.0,59.39810693548276,
208,32,504,570,2810.0,2745.0,31.0,59.39810693548276,
211,32,216,282,2810.0,2745.0,31.0,59.39810693548276,
212,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
217,32,141,207,2810.0,2745.0,31.0,59.39810693548276,
218,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
219,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
220,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
221,32,109,175,2810.0,2745.0,31.0,59.39810693548276,
222,32,81,147,2810.0,2745.0,31.0,59.39810693548276,
223,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
224,32,167,233,2810.0,2745.0,31.0,59.39810693548276,
225,32,46,112,2810.0,2745.0,31.0,59.39810693548276,
226,32,164,230,2810.0,2745.0,31.0,59.39810693548276,
227,32,46,112,2810.0,2745.0,31.0,59.39810693548276,
228,32,139,205,2810.0,2745.0,31.0,59.39810693548276,
229,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
230,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
231,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
232,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
233,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
236,32,2748,2814,2810.0,2745.0,31.0,59.39810693548276,
237,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
238,32,95,161,2810.0,2745.0,31.0,59.39810693548276,
239,32,4122,4188,2810.0,2745.0,31.0,59.39810693548276,
240,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
241,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
242,32,6870,6936,2810.0,2745.0,31.0,59.39810693548276,
243,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
244,32,6870,6936,2810.0,2745.0,31.0,59.39810693548276,
245,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
246,32,3166,3232,2810.0,2745.0,31.0,59.39810693548276,
247,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
250,32,92,158,2810.0,2745.0,31.0,59.39810693548276,
251,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
254,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
255,32,72,138,2810.0,2745.0,31.0,59.39810693548276,
256,32,38,104,2810.0,2745.0,31.0,59.39810693548276,
257,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
258,32,46,112,2810.0,2745.0,31.0,59.39810693548276,
259,32,46,112,2810.0,2745.0,31.0,59.39810693548276,
262,40,0,74,2810.0,2745.0,31.0,59.39810693548276,
263,40,0,74,2810.0,2745.0,31.0,59.39810693548276,
264,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
265,32,239,305,2810.0,2745.0,31.0,59.39810693548276,
266,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
267,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
268,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
269,32,2582,2648,2810.0,2745.0,31.0,59.39810693548276,
270,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
271,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
276,32,126,192,2810.0,2745.0,31.0,59.39810693548276,
277,32,174,240,2810.0,2745.0,31.0,59.39810693548276,
278,32,521,587,2810.0,2745.0,31.0,59.39810693548276,
279,32,294,360,2810.0,2745.0,31.0,59.39810693548276,
280,32,56,122,2810.0,2745.0,31.0,59.39810693548276,
281,32,42,108,2810.0,2745.0,31.0,59.39810693548276,
282,32,38,104,2810.0,2745.0,31.0,59.39810693548276,
283,32,131,197,2810.0,2745.0,31.0,59.39810693548276,
284,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
285,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
286,32,2748,2814,2810.0,2745.0,31.0,59.39810693548276,
287,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
288,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
289,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
290,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
291,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
292,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
293,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
294,32,2748,2814,2810.0,2745.0,31.0,59.39810693548276,
295,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
296,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
297,32,2748,2814,2810.0,2745.0,31.0,59.39810693548276,
298,32,5496,5562,2810.0,2745.0,31.0,59.39810693548276,
299,32,5496,5562,2810.0,2745.0,31.0,59.39810693548276,
300,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
301,32,9618,9684,2810.0,2745.0,31.0,59.39810693548276,
302,32,5496,5562,2810.0,2745.0,31.0,59.39810693548276,
303,32,5496,5562,2810.0,2745.0,31.0,59.39810693548276,
304,32,287,353,2810.0,2745.0,31.0,59.39810693548276,
305,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
306,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
307,32,344,410,2810.0,2745.0,31.0,59.39810693548276,
308,32,46,112,2810.0,2745.0,31.0,59.39810693548276,
309,32,5496,5562,2810.0,2745.0,31.0,59.39810693548276,
310,32,5496,5562,2810.0,2745.0,31.0,59.39810693548276,
311,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
312,32,5496,5562,2810.0,2745.0,31.0,59.39810693548276,
313,32,5496,5562,2810.0,2745.0,31.0,59.39810693548276,
314,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
315,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
316,32,4122,4188,2810.0,2745.0,31.0,59.39810693548276,
317,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
318,32,5496,5562,2810.0,2745.0,31.0,59.39810693548276,
319,32,5496,5562,2810.0,2745.0,31.0,59.39810693548276,
320,32,5496,5562,2810.0,2745.0,31.0,59.39810693548276,
321,32,5496,5562,2810.0,2745.0,31.0,59.39810693548276,
322,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
323,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
324,32,38,104,2810.0,2745.0,31.0,59.39810693548276,
325,32,9618,9684,2810.0,2745.0,31.0,59.39810693548276,
326,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
327,32,46,112,2810.0,2745.0,31.0,59.39810693548276,
328,32,2748,2814,2810.0,2745.0,31.0,59.39810693548276,
329,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
330,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
331,32,28854,28920,2810.0,2745.0,31.0,59.39810693548276,
332,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
333,32,4122,4188,2810.0,2745.0,31.0,59.39810693548276,
334,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
335,32,10992,11058,2810.0,2745.0,31.0,59.39810693548276,
336,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
337,32,13740,13806,2810.0,2745.0,31.0,59.39810693548276,
338,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
339,32,2748,2814,2810.0,2745.0,31.0,59.39810693548276,
340,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
341,32,10992,11058,2810.0,2745.0,31.0,59.39810693548276,
342,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
343,32,8244,8310,2810.0,2745.0,31.0,59.39810693548276,
344,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
345,32,2748,2814,2810.0,2745.0,31.0,59.39810693548276,
346,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
347,32,10992,11058,2810.0,2745.0,31.0,59.39810693548276,
348,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
349,32,10992,11058,2810.0,2745.0,31.0,59.39810693548276,
350,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
351,32,8244,8310,2810.0,2745.0,31.0,59.39810693548276,
352,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
353,32,13740,13806,2810.0,2745.0,31.0,59.39810693548276,
354,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
355,32,10992,11058,2810.0,2745.0,31.0,59.39810693548276,
356,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
357,32,13740,13806,2810.0,2745.0,31.0,59.39810693548276,
358,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
359,32,12366,12432,2810.0,2745.0,31.0,59.39810693548276,
360,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
361,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
362,32,10992,11058,2810.0,2745.0,31.0,59.39810693548276,
363,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
364,32,2748,2814,2810.0,2745.0,31.0,59.39810693548276,
365,32,5830,5896,2810.0,2745.0,31.0,59.39810693548276,
366,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
367,32,46,112,2810.0,2745.0,31.0,59.39810693548276,
368,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
369,32,248,314,2810.0,2745.0,31.0,59.39810693548276,
370,32,426,492,2810.0,2745.0,31.0,59.39810693548276,
371,32,515,581,2810.0,2745.0,31.0,59.39810693548276,
372,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
373,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
374,32,74,140,2810.0,2745.0,31.0,59.39810693548276,
375,32,38,104,2810.0,2745.0,31.0,59.39810693548276,
376,32,46,112,2810.0,2745.0,31.0,59.39810693548276,
377,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
378,32,46,112,2810.0,2745.0,31.0,59.39810693548276,
379,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
380,32,277,343,2810.0,2745.0,31.0,59.39810693548276,
381,32,1139,1205,2810.0,2745.0,31.0,59.39810693548276,
382,32,1140,1206,2810.0,2745.0,31.0,59.39810693548276,
383,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
384,32,2748,2814,2810.0,2745.0,31.0,59.39810693548276,
385,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
386,32,9618,9684,2810.0,2745.0,31.0,59.39810693548276,
387,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
388,32,24732,24798,2810.0,2745.0,31.0,59.39810693548276,
389,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
390,32,8244,8310,2810.0,2745.0,31.0,59.39810693548276,
391,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
392,32,4122,4188,2810.0,2745.0,31.0,59.39810693548276,
393,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
394,32,12366,12432,2810.0,2745.0,31.0,59.39810693548276,
395,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
396,32,10992,11058,2810.0,2745.0,31.0,59.39810693548276,
397,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
398,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
399,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
400,32,28854,28920,2810.0,2745.0,31.0,59.39810693548276,
401,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
402,32,6870,6936,2810.0,2745.0,31.0,59.39810693548276,
403,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
404,32,63204,63270,2810.0,2745.0,31.0,59.39810693548276,
405,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
406,32,12366,12432,2810.0,2745.0,31.0,59.39810693548276,
407,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
408,32,21984,22050,2810.0,2745.0,31.0,59.39810693548276,
409,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
410,32,2748,2814,2810.0,2745.0,31.0,59.39810693548276,
411,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
412,32,9618,9684,2810.0,2745.0,31.0,59.39810693548276,
413,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
414,32,5496,5562,2810.0,2745.0,31.0,59.39810693548276,
415,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
416,32,12366,12432,2810.0,2745.0,31.0,59.39810693548276,
417,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
418,32,20610,20676,2810.0,2745.0,31.0,59.39810693548276,
419,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
420,32,27480,27546,2810.0,2745.0,31.0,59.39810693548276,
421,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
422,32,6870,6936,2810.0,2745.0,31.0,59.39810693548276,
423,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
424,32,15114,15180,2810.0,2745.0,31.0,59.39810693548276,
425,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
426,32,10992,11058,2810.0,2745.0,31.0,59.39810693548276,
427,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
428,32,6870,6936,2810.0,2745.0,31.0,59.39810693548276,
429,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
430,32,20610,20676,2810.0,2745.0,31.0,59.39810693548276,
431,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
432,32,24732,24798,2810.0,2745.0,31.0,59.39810693548276,
433,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
434,32,5496,5562,2810.0,2745.0,31.0,59.39810693548276,
435,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
436,32,2748,2814,2810.0,2745.0,31.0,59.39810693548276,
437,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
438,32,12366,12432,2810.0,2745.0,31.0,59.39810693548276,
439,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
440,32,15114,15180,2810.0,2745.0,31.0,59.39810693548276,
441,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
442,32,32976,33042,2810.0,2745.0,31.0,59.39810693548276,
443,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
444,32,6870,6936,2810.0,2745.0,31.0,59.39810693548276,
445,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
446,32,10992,11058,2810.0,2745.0,31.0,59.39810693548276,
447,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
448,32,9618,9684,2810.0,2745.0,31.0,59.39810693548276,
449,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
450,32,26106,26172,2810.0,2745.0,31.0,59.39810693548276,
451,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
452,32,6870,6936,2810.0,2745.0,31.0,59.39810693548276,
453,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
454,32,27480,27546,2810.0,2745.0,31.0,59.39810693548276,
455,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
456,32,19236,19302,2810.0,2745.0,31.0,59.39810693548276,
457,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
458,32,13740,13806,2810.0,2745.0,31.0,59.39810693548276,
459,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
460,32,2748,2814,2810.0,2745.0,31.0,59.39810693548276,
461,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
462,32,16488,16554,2810.0,2745.0,31.0,59.39810693548276,
463,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
464,32,32976,33042,2810.0,2745.0,31.0,59.39810693548276,
465,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
466,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
467,32,16488,16554,2810.0,2745.0,31.0,59.39810693548276,
468,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
469,32,6870,6936,2810.0,2745.0,31.0,59.39810693548276,
470,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
471,32,3468,3534,2810.0,2745.0,31.0,59.39810693548276,
472,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
473,32,49,115,2810.0,2745.0,31.0,59.39810693548276,
474,32,38,104,2810.0,2745.0,31.0,59.39810693548276,
475,32,46,112,2810.0,2745.0,31.0,59.39810693548276,
476,32,46,112,2810.0,2745.0,31.0,59.39810693548276,
477,44,0,78,2810.0,2745.0,31.0,59.39810693548276,
478,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
479,32,46,112,2810.0,2745.0,31.0,59.39810693548276,
480,32,4122,4188,2810.0,2745.0,31.0,59.39810693548276,
481,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
482,32,24732,24798,2810.0,2745.0,31.0,59.39810693548276,
483,32,30228,30294,2810.0,2745.0,31.0,59.39810693548276,
484,32,6870,6936,2810.0,2745.0,31.0,59.39810693548276,
485,32,23358,23424,2810.0,2745.0,31.0,59.39810693548276,
486,32,6870,6936,2810.0,2745.0,31.0,59.39810693548276,
487,32,20610,20676,2810.0,2745.0,31.0,59.39810693548276,
488,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
489,32,20610,20676,2810.0,2745.0,31.0,59.39810693548276,
490,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
491,32,32976,33042,2810.0,2745.0,31.0,59.39810693548276,
492,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
493,32,23358,23424,2810.0,2745.0,31.0,59.39810693548276,
494,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
495,32,4122,4188,2810.0,2745.0,31.0,59.39810693548276,
496,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
497,32,10992,11058,2810.0,2745.0,31.0,59.39810693548276,
498,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
499,32,10992,11058,2810.0,2745.0,31.0,59.39810693548276,
500,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
501,32,21984,22050,2810.0,2745.0,31.0,59.39810693548276,
504,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
505,32,10992,11058,2810.0,2745.0,31.0,59.39810693548276,
506,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
507,32,12366,12432,2810.0,2745.0,31.0,59.39810693548276,
508,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
509,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
