ID,Header Size,Payload Size,Packet Size,Average Packet Size,Average Payload Size,Average Header Size,Throughput,
1029,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1030,8,40,82,887.0,844.0,9.0,138.68923873101744,
1031,8,37,79,887.0,844.0,9.0,138.68923873101744,
1032,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1033,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1034,8,40,82,887.0,844.0,9.0,138.68923873101744,
1035,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1036,8,482,524,887.0,844.0,9.0,138.68923873101744,
1037,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1038,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1039,8,40,82,887.0,844.0,9.0,138.68923873101744,
1040,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1041,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1042,8,40,82,887.0,844.0,9.0,138.68923873101744,
1043,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1044,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1045,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1046,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1047,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1048,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1049,8,38,80,887.0,844.0,9.0,138.68923873101744,
1050,8,40,82,887.0,844.0,9.0,138.68923873101744,
1051,8,986,1028,887.0,844.0,9.0,138.68923873101744,
1052,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1053,8,40,82,887.0,844.0,9.0,138.68923873101744,
1054,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1055,8,215,257,887.0,844.0,9.0,138.68923873101744,
1056,8,45,87,887.0,844.0,9.0,138.68923873101744,
1057,8,791,833,887.0,844.0,9.0,138.68923873101744,
1058,8,420,462,887.0,844.0,9.0,138.68923873101744,
1059,8,330,372,887.0,844.0,9.0,138.68923873101744,
1060,8,460,502,887.0,844.0,9.0,138.68923873101744,
1061,8,431,473,887.0,844.0,9.0,138.68923873101744,
1062,8,411,453,887.0,844.0,9.0,138.68923873101744,
1063,8,141,183,887.0,844.0,9.0,138.68923873101744,
1064,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1065,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1066,8,40,82,887.0,844.0,9.0,138.68923873101744,
1067,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1068,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1069,8,37,79,887.0,844.0,9.0,138.68923873101744,
1070,8,47,89,887.0,844.0,9.0,138.68923873101744,
1071,8,40,82,887.0,844.0,9.0,138.68923873101744,
1072,8,45,87,887.0,844.0,9.0,138.68923873101744,
1073,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1074,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1075,8,40,82,887.0,844.0,9.0,138.68923873101744,
1076,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1077,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1078,8,40,82,887.0,844.0,9.0,138.68923873101744,
1079,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1080,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1081,8,40,82,887.0,844.0,9.0,138.68923873101744,
1082,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1083,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1084,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1085,8,40,82,887.0,844.0,9.0,138.68923873101744,
1086,8,40,82,887.0,844.0,9.0,138.68923873101744,
1087,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1088,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1089,8,40,82,887.0,844.0,9.0,138.68923873101744,
1090,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1091,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1092,8,40,82,887.0,844.0,9.0,138.68923873101744,
1093,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1094,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1095,8,40,82,887.0,844.0,9.0,138.68923873101744,
1096,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1097,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1098,8,40,82,887.0,844.0,9.0,138.68923873101744,
1099,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1100,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1101,8,40,82,887.0,844.0,9.0,138.68923873101744,
1102,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1103,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1104,8,40,82,887.0,844.0,9.0,138.68923873101744,
1105,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1106,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1107,8,40,82,887.0,844.0,9.0,138.68923873101744,
1108,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1109,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1110,8,40,82,887.0,844.0,9.0,138.68923873101744,
1111,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1114,8,28,70,887.0,844.0,9.0,138.68923873101744,
1115,8,28,70,887.0,844.0,9.0,138.68923873101744,
1116,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1117,8,40,82,887.0,844.0,9.0,138.68923873101744,
1119,8,27,69,887.0,844.0,9.0,138.68923873101744,
1120,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1121,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1122,8,40,82,887.0,844.0,9.0,138.68923873101744,
1123,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1124,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1125,8,40,82,887.0,844.0,9.0,138.68923873101744,
1126,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1127,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1128,8,40,82,887.0,844.0,9.0,138.68923873101744,
1129,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1130,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1131,8,40,82,887.0,844.0,9.0,138.68923873101744,
1132,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1133,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1134,8,86,128,887.0,844.0,9.0,138.68923873101744,
1135,8,40,82,887.0,844.0,9.0,138.68923873101744,
1137,8,86,128,887.0,844.0,9.0,138.68923873101744,
1139,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1140,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1141,8,32,74,887.0,844.0,9.0,138.68923873101744,
1146,8,32,74,887.0,844.0,9.0,138.68923873101744,
1147,8,68,110,887.0,844.0,9.0,138.68923873101744,
1148,8,32,74,887.0,844.0,9.0,138.68923873101744,
1155,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1156,8,43,85,887.0,844.0,9.0,138.68923873101744,
1157,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1158,8,32,74,887.0,844.0,9.0,138.68923873101744,
1159,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1160,8,40,82,887.0,844.0,9.0,138.68923873101744,
1161,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1162,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1163,8,40,82,887.0,844.0,9.0,138.68923873101744,
1164,8,40,82,887.0,844.0,9.0,138.68923873101744,
1165,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1166,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1167,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1168,8,43,85,887.0,844.0,9.0,138.68923873101744,
1169,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1170,8,32,74,887.0,844.0,9.0,138.68923873101744,
1171,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1172,8,40,82,887.0,844.0,9.0,138.68923873101744,
1173,8,358,400,887.0,844.0,9.0,138.68923873101744,
1174,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1175,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1176,8,40,82,887.0,844.0,9.0,138.68923873101744,
1177,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1178,8,298,340,887.0,844.0,9.0,138.68923873101744,
1179,8,43,85,887.0,844.0,9.0,138.68923873101744,
1180,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1181,8,53,95,887.0,844.0,9.0,138.68923873101744,
1182,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1183,8,57,99,887.0,844.0,9.0,138.68923873101744,
1184,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1185,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1186,8,40,82,887.0,844.0,9.0,138.68923873101744,
1187,8,40,82,887.0,844.0,9.0,138.68923873101744,
1188,8,40,82,887.0,844.0,9.0,138.68923873101744,
1189,8,37,79,887.0,844.0,9.0,138.68923873101744,
1190,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1191,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1192,8,40,82,887.0,844.0,9.0,138.68923873101744,
1193,8,46,88,887.0,844.0,9.0,138.68923873101744,
1194,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1195,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1196,8,40,82,887.0,844.0,9.0,138.68923873101744,
1197,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1198,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1199,8,40,82,887.0,844.0,9.0,138.68923873101744,
1200,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1201,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1202,8,40,82,887.0,844.0,9.0,138.68923873101744,
1203,8,45,87,887.0,844.0,9.0,138.68923873101744,
1204,8,45,87,887.0,844.0,9.0,138.68923873101744,
1205,8,45,87,887.0,844.0,9.0,138.68923873101744,
1206,8,40,82,887.0,844.0,9.0,138.68923873101744,
1207,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1208,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1209,8,45,87,887.0,844.0,9.0,138.68923873101744,
1210,8,40,82,887.0,844.0,9.0,138.68923873101744,
1211,8,45,87,887.0,844.0,9.0,138.68923873101744,
1212,8,40,82,887.0,844.0,9.0,138.68923873101744,
1213,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1215,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1216,8,40,82,887.0,844.0,9.0,138.68923873101744,
1217,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1220,8,37,79,887.0,844.0,9.0,138.68923873101744,
1221,8,1333,1375,887.0,844.0,9.0,138.68923873101744,
1223,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1226,8,40,82,887.0,844.0,9.0,138.68923873101744,
1233,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1237,8,98,140,887.0,844.0,9.0,138.68923873101744,
1238,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1239,8,43,85,887.0,844.0,9.0,138.68923873101744,
1240,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1241,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1242,8,40,82,887.0,844.0,9.0,138.68923873101744,
